		Kentwood	5	0	0	0	0	2	1	1	1	46,748
		Laingsburg	0	0	0	1	0	0	0	1	0	1,276
		Lake Odessa	1	0	0	0	0	0	0	0	1	2,281
		Lansing	2	2	2	2	1	3	4	1	1	113,643
		Lincoln Township	1	0	0	0	0	0	1	0	0	14,496
		Livonia	3	1	0	0	0	1	0	1	2	96,261
		Luna Pier	1	0	0	0	0	0	1	0	0	1,550
		Mackinac Island	0	0	1	0	0	0	0	0	1	465
		Madison Heights	1	0	0	0	0	0	0	0	1	29,901
		Madison Township	1	0	0	0	0	0	1	0	0	7,977
		Marshall	0	0	2	0	0	0	2	0	0	7,244
		Mason	1	0	0	0	0	0	1	0	0	8,191
		Meridian Township	1	0	0	0	0	0	1	0	0	37,958
		Milan	1	0	0	0	0	0	0	1	0	5,686
		Monroe	3	0	0	0	0	0	1	1	1	21,787
		Mount Morris	1	0	0	0	0	0	1	0	0	3,308
		Mount Morris Township	2	0	0	0	0	0	0	1	1	22,966
		Mount Pleasant	1	1	0	1	0	0	1	1	1	26,270
		Mundy Township	2	1	0	0	0	0	0	2	1	14,577
		Muskegon	3	0	0	1	0	1	1	1	1	39,562
		Muskegon Heights	2	0	0	0	0	0	1	1	0	11,698
		New Baltimore	1	0	0	0	0	1	0	0	0	12,071
		New Buffalo	2	0	0	0	0	2	0	0	0	2,429
		Niles	5	0	0	0	0	1	2	1	1	11,491
		Northville	0	0	0	1	0	0	0	1	0	6,202
		Northville Township	3	0	0	0	0	0	2	0	1	26,528
		Norton Shores	1	0	0	0	0	0	1	0	0	23,567
		Oak Park	1	3	0	1	0	2	2	1	0	30,771
		Ontwa Township-Edwardsburg	1	0	0	0	0	0	1	0	0	5,930
		Oscoda Township	2	0	0	0	0	0	1	1	0	7,028
		Parchment	1	0	0	0	0	1	0	0	0	1,778
		Plymouth	0	1	1	0	0	1	1	0	0	9,046
		Plymouth Township	2	1	0	0	0	0	1	1	1	26,751
		Pontiac	2	0	0	0	0	0	1	0	1	67,059
		Portage	3	0	0	2	0	0	1	0	4	45,287
		Port Huron	4	0	0	0	0	2	1	0	1	31,166
		Raisin Township	0	0	0	2	0	0	2	0	0	7,358
		Richfield Township, Roscommon County	1	0	0	0	0	0	1	0	0	4,249
		Riverview	1	0	0	1	0	1	0	0	1	12,447
		Rochester	2	0	0	0	0	0	1	1	0	11,360
		Romulus	1	1	2	0	0	2	2	0	0	24,269
		Roseville	1	1	0	0	0	1	1	0	0	47,329
		Royal Oak	1	0	1	1	0	2	1	0	0	57,695
		Saginaw	3	0	0	0	0	1	2	0	0	56,989
		Saginaw Township	2	0	0	0	0	1	1	0	0	39,736
		Saline	4	0	0	0	0	2	2	0	0	8,955
		Sandusky	1	0	0	0	0	0	0	1	0	2,676
		Scottville	1	0	0	0	0	0	0	1	0	1,263
		Shelby Township	2	2	0	1	0	0	2	1	2	71,736
		Southfield4	2	1	0	2	0	0	0	4	0	75,830
		South Lyon	1	0	0	0	0	0	0	1	0	11,226
		Sparta	4	0	0	0	0	0	3	1	0	4,007
		St. Clair Shores	5	1	0	0	0	1	1	4	0	60,900
		Sterling Heights	1	0	0	1	0	0	0	0	2	128,555
		St. Joseph Township	1	0	0	0	0	0	0	1	0	9,827
		Sturgis	0	0	0	2	0	0	1	1	0	11,026
		Swartz Creek	2	1	0	0	0	0	2	1	0	5,394
		Taylor	13	0	1	0	0	5	2	4	3	64,048
		Tecumseh	3	0	0	0	0	1	2	0	0	8,878
		Thomas Township	1	0	0	0	0	0	0	0	1	12,670
		Troy	3	0	0	0	0	0	2	1	0	81,130
		Van Buren Township	1	0	0	1	0	0	1	0	1	28,247
		Vassar	3	0	0	0	0	0	3	0	0	2,738
		Warren	6	2	3	4	0	3	3	7	2	134,081
		Waterford Township	2	0	1	0	0	0	0	1	2	71,233
		Wayne	0	0	1	0	0	0	1	0	0	18,203
		West Bloomfield Township	1	3	0	0	0	0	2	1	1	64,616
		Westland	4	1	1	0	0	2	2	2	0	84,293
		White Cloud	2	0	0	0	0	0	2	0	0	1,421
		White Lake Township	3	0	0	0	0	2	0	1	0	30,412
		Williamston	1	0	0	0	0	0	0	1	0	3,825
		Wixom	1	1	0	0	0	0	1	0	1	13,572
		Wyoming	1	0	0	0	0	0	0	0	1	70,243
		Ypsilanti	1	0	0	0	0	1	0	0	0	21,672
	Universities and Colleges		7	3	6	0	0					
		Central Michigan University	1	0	0	0	0	0	1	0	0	26,710
		Delta College	0	1	0	0	0	0	1	0	0	10,149
		Eastern Michigan University	0	0	1	0	0	0	0	1	0	22,950
		Lansing Community College	0	0	1	0	0	0	0	1	0	20,394
		Oakland Community College	1	0	0	0	0	0	1	0	0	24,123
		Oakland University	2	1	1	0	0	2	0	0	2	17,737
		University of Michigan, Ann Arbor	3	1	3	0	0	4	1	0	2	40,025
	Metropolitan Counties		25	3	6	2	0					
		Cass	0	1	0	0	0	0	0	0	1	
		Eaton	1	0	0	0	0	0	0	1	0	
		Ingham	1	0	1	0	0	1	0	0	1	
		Kent	2	0	0	0	0	1	1	0	0	
		Livingston	1	0	0	0	0	0	0	1	0	
		Macomb	8	1	2	1	0	3	5	1	3	
		Monroe	1	0	1	0	0	0	0	2	0	
		Newaygo	2	0	0	0	0	1	1	0	0	
		Oakland	3	0	0	0	0	0	0	1	2	
		Ottawa	2	0	0	0	0	1	1	0	0	
		Saginaw	2	1	0	1	0	0	2	1	1	
		St. Clair	2	0	2	0	0	3	0	1	0	
	Nonmetropolitan Counties		6	3	5	3	0					
		Arenac	1	0	0	0	0	0	1	0	0	
		Baraga	0	1	0	0	0	0	1	0	0	
		Crawford	0	0	1	0	0	1	0	0	0	
		Grand Traverse	2	0	1	1	0	2	2	0	0	
		Keweenaw	1	0	0	0	0	0	0	1	0	
		Mason	1	0	0	0	0	0	1	0	0	
		Mecosta	1	0	0	0	0	0	0	0	1	
		Montcalm	0	0	0	1	0	0	0	1	0	
		Ogemaw	0	0	1	0	0	1	0	0	0	
		Tuscola	0	2	1	1	0	0	2	2	0	
		Wexford	0	0	1	0	0	0	0	1	0	
	State Police Agencies		4	0	0	0	0					
		State Police:										
		Berrien County	1	0	0	0	0	0	1	0	0	
		Isabella County	1	0	0	0	0	1	0	0	0	
		Kalamazoo County	2	0	0	0	0	0	0	1	1	
	Other Agencies		2	3	0	1	0					
		Huron-Clinton Metropolitan Authority, Stony Creek Metropark	1	1	0	1	0	0	3	0	0	
		Wayne County Airport	1	2	0	0	0	2	1	0	0	
MINNESOTA	Total		78	18	27	32	2					
	Cities		73	16	25	32	2					
		Anoka	0	0	0	1	0	0	0	1	0	17,413
		Bemidji	3	0	0	0	0	1	0	2	0	13,448
		Blaine	0	0	0	1	0	0	0	1	0	56,747
		Bloomington	2	0	0	1	0	1	1	0	1	80,218
		Brooklyn Center	0	0	0	1	0	1	0	0	0	27,118
		Brooklyn Park	8	1	0	2	0	1	5	2	3	70,112
		Burnsville	2	0	0	0	0	0	0	1	1	59,127
		Coon Rapids	1	0	0	1	0	0	2	0	0	62,299
		Cottage Grove	1	0	0	0	0	0	1	0	0	33,288
		Eagan	1	1	0	0	0	0	0	0	2	63,718
		Eden Prairie	1	0	0	1	0	0	1	0	1	61,910
		Edina	1	1	0	0	0	1	0	0	1	45,007
		Elk River	4	0	0	1	0	0	2	3	0	23,224
		Forest Lake	1	0	0	1	0	2	0	0	0	17,984
		Hibbing	1	0	0	0	0	0	0	1	0	16,198
		Lakes Area	1	0	0	0	0	0	0	0	1	8,333
		Lakeville	0	1	1	0	0	0	1	1	0	54,565
		Mankato	1	0	0	1	0	0	1	1	0	35,331
		Maplewood	1	0	0	0	0	0	0	1	0	35,444
		Marshall	0	0	0	1	0	0	1	0	0	12,410
		Minneapolis	16	4	16	8	1	9	12	12	12	371,240
		Minnetonka	0	1	0	0	0	0	0	0	1	49,751
		Montevideo	1	0	0	0	0	0	1	0	0	5,305
		Moorhead	0	0	1	0	0	0	1	0	0	35,052
		Mora	1	0	0	0	0	0	1	0	0	3,521
		New Hope	0	0	0	1	0	0	0	1	0	20,301
		Northfield	1	0	0	0	0	1	0	0	0	19,447
		North St. Paul	0	0	1	0	0	1	0	0	0	11,201
		Oakdale	0	0	1	0	0	0	0	0	1	27,306
		Plymouth	0	0	0	1	0	1	0	0	0	70,737
		Red Wing	3	1	0	1	0	1	3	0	1	15,705
		Rochester	2	0	1	0	0	0	2	1	0	98,287
		Roseville	0	1	0	0	0	0	0	0	1	31,645
		Savage	2	0	0	0	0	0	2	0	0	28,266
		St. Cloud	2	1	1	3	0	1	2	1	3	67,290
		Stillwater	1	0	0	0	0	1	0	0	0	18,116
		St. Louis Park	2	1	0	0	1	2	0	0	2	43,001
		St. Paul	4	3	3	6	0	1	5	5	5	271,662
		Wheaton	1	0	0	0	0	0	0	1	0	1,463
		White Bear Lake	5	0	0	0	0	2	1	2	0	23,486
		Willmar	1	0	0	0	0	1	0	0	0	18,012
		Woodbury	2	0	0	0	0	0	0	1	1	55,376
	Universities and Colleges		0	1	0	0	0					
		University of Minnesota, Twin Cities	0	1	0	0	0	0	0	1	0	50,402
	Metropolitan Counties		0	0	1	0	0					
		Carver	0	0	1	0	0	0	0	1	0	
	Nonmetropolitan Counties		5	1	1	0	0					
		Beltrami	3	1	1	0	0	0	1	2	2	
		Douglas	1	0	0	0	0	0	0	1	0	
		McLeod	1	0	0	0	0	0	1	0	0	
MISSOURI	Total		82	12	9	10	1					
	Cities		70	10	7	7	1					
		Aurora	1	0	0	0	0	0	1	0		7,421
		Blue Springs	1	1	0	0	0	0	1	0	1	54,718
		Bourbon	1	0	0	0	0	0	0	1	0	1,415
		Cameron	2	0	0	0	0	1	0	1	0	9,015
		Chillicothe	1	0	0	0	0	0	1	0	0	8,700
		Dixon	1	0	0	0	0	0	0	0	1	1,519
		Eldon	1	0	0	0	0	0	1	0	0	4,991
		Excelsior Springs	1	0	0	0	0	0	1	0	0	11,747
		Gladstone	1	0	0	0	0	0	0	0	1	27,686
		Grain Valley	1	0	0	1	0	0	1	0	1	10,225
		Grandview	1	0	0	0	0	0	0	0	1	24,322
		Hamilton	0	0	0	1	0	0	1	0	0	1,800
		Holden	1	0	0	0	0	0	0		1	2,525
		Independence	8	1	0	2	0	1	2	7	1	108,879
		Jefferson City	0	0	1	0	0	0	1	0	0	39,121
		Kansas City	4	0	0	0	0	2	0	2	0	447,725
		Kirksville	2	0	0	0	0	1	0	1	0	16,934
		Lee's Summit	3	2	1	1	0	2	2	1	2	83,558
		Marble Hill	1	0	0	0	0	1	0	0	0	1,515
		Marshall	1	0	0	0	0	0	1	0	0	12,281
		Monroe City	1	0	0	0	0	0	0	0	1	2,541
		Nixa	1	0	0	0	0	0	0	0	1	18,220
		O'Fallon	1	0	0	0	0	0	0	1	0	76,542
		Peculiar	1	0	0	0	0	0	0	1	0	4,495
		Richmond	1	0	0	0	0	0	0	0	1	6,029
		Rolla	4	0	2	0	0	0	1	3	2	18,208
		Seneca	1	0	0	0	0	0	0	1	0	2,277
		Sikeston	1	0	0	0	0		1	0	0	17,188
		Springfield	8	3	0	2	1	2	9	3	0	150,488
		St. John	1	1	0	0	0	1	0	0	1	6,444
		St. Louis	16	2	3	0	0	5	6	3	7	348,197
		St. Peters	1	0	0	0	0	1	0	0	0	55,291
		Warrensburg	1	0	0	0	0	0	0	0	1	18,206
	Universities and Colleges		4	2	1	0	0					
		University of Missouri:										
		Columbia	3	2	1	0	0	1	1	1	3	28,184
		Kansas City	1	0	0	0	0	1	0	0	0	14,213
	Metropolitan Counties		8	0	0	3	0					
		St. Charles	4	0	0	1	0	0	2	3	0	
		St. Louis County Police Department	3	0	0	1	0	1	1	2	0	
		Warren	1	0	0	1	0	1	0	1	0	
	Nonmetropolitan Counties		0	0	1	0	0					
		Douglas	0	0	1	0	0	0	0	1	0	
MONTANA	Total		7	3	6	4	1					
	Cities		5	1	5	2	1					
		Billings	0	0	0	1	0	0	1	0	0	101,342
		Colstrip	0	0	0	1	0	0	0	0	1	2,342
		Great Falls	1	0	0	0	0	0	0	1	0	56,159
		Havre	0	0	1	0	0	0	0	1	0	9,414
		Helena	3	0	0	0	1	0	0	3	1	28,128
		Missoula	1	1	4	0	0	1	2	2	1	65,037
	Metropolitan Counties		1	1	1	0	0					
		Missoula	1	1	1	0	0	1	2	0	0	
	Nonmetropolitan Counties		1	1	0	2	0					
		Flathead	0	0	0	1	0	0	1	0	0	
		Lewis and Clark	1	0	0	0	0	0	0	1	0	
		Ravalli	0	1	0	0	0	1	0	0	0	
		Silver Bow	0	0	0	1	0	0	1	0	0	
NEBRASKA	Total		26	2	9	7	0					
	Cities		24	2	9	7	0					
		Fairbury	1	0	0	0	0	1	0	0	0	3,969
		Hastings	1	0	1	0	0	0	1	0	1	25,250
		Kearney	4	0	0	1	0	2	1	2	0	29,652
		Lincoln	15	1	5	1	0	11	11			243,243
		Omaha	2	0	2	3	0	1	6			431,810
		Papillion	1	1	0	2	0	0	3	1	0	21,748
		Wahoo	0	0	1	0	0	0	0	0	1	4,060
	Nonmetropolitan Counties		2	0	0	0	0					
		Platte	1	0	0	0	0	0	0	0	1	
		Scotts Bluff	1	0	0	0	0	0	0	1	0	
NEVADA	Total		25	16	8	14	0					
	Cities		21	14	8	14	0					
		Las Vegas Metropolitan Police Department	18	14	6	14	0	13	13	12	14	1,341,156
		North Las Vegas	1	0	1	0	0	2	0	0	0	211,419
		Reno	2	0	1	0	0	0	2	1	0	214,197
	Metropolitan Counties		1	0	0	0	0					
		Washoe	1	0	0	0	0	0	1			
	Nonmetropolitan Counties		2	1	0	0	0					
		Nye	2	1	0	0	0	0	2	1		
	Other Agencies		1	1	0	0	0					
		Washoe County School District	1	1	0	0	0	2				
NEW HAMPSHIRE	Total		19	11	10	2	1					
	Cities		19	11	10	2	1					
		Auburn	0	0	1	0	0	0	1	0	0	5,235
		Bow	1	0	0	0	0	0	0	0	1	8,250
		Concord	2	1	0	0	0	1	2	0	0	42,638
		Derry	1	0	0	0	0	0	1	0	0	34,118
		Exeter	1	1	0	0	0	0	0	2	0	14,851
		Farmington	1	0	1	0	0	0	0	2	0	6,688
		Hanover	0	0	1	0	0	0	1	0	0	11,198
		Henniker	2	0	0	0	0	0	0	0	2	5,187
		Hudson	0	0	0	1	0	0	1	0	0	24,996
		Keene	0	0	1	1	1	0	3	0	0	22,693
		Laconia	1	1	0	0	0	0	0	2	0	17,153
		Lee	0	0	1	0	0	0	1	0	0	4,481
		Londonderry	0	0	1	0	0	0	0	1	0	25,121
		Loudon	1	0	0	0	0	0	1	0	0	5,215
		Merrimack	3	0	0	0	0	1	0	1	1	26,847
		Milford	0	1	0	0	0	0	0	1	0	15,271
		Nashua	2	1	0	0	0	1	2			87,217
		New Boston	0	1	1	0	0	1	0	1	0	5,121
		Pembroke	0	1	0	0	0	0	0	0	1	7,466
		Pittsfield	0	1	0	0	0	0	0	1	0	4,476
		Portsmouth	1	1	1	0	0	1	2	0	0	20,584
		Rindge	0	0	1	0	0	1	0	0	0	6,541
		Rochester	2	1	1	0	0	2	2	0	0	30,355
		Seabrook	1	0	0	0	0	1	0	0	0	8,588
		Windham	0	1	0	0	0	1	0	0	0	13,283
NEW JERSEY	Total		349	245	85	64	5					
	Cities		347	245	85	64	5					
		Aberdeen Township	11	8	10	1	0	4	9	2	15	18,301
		Absecon	1	0	0	0	0	0	0	1	0	8,029
		Allenhurst	1	0	0	0	0	0	0	1	0	698
		Allentown	0	0	1	0	0	1	0	0	0	1,839
		Asbury Park	2	1	2	0	0	1	3	0	1	16,473
		Atlantic City	2	1	0	0	0	1	1	1	0	39,781
		Barnegat Township	7	0	0	0	0	1	1	4	1	21,098
		Bayonne	0	1	1	0	0	0	0	0	2	58,583
		Bedminster Township	0	1	0	0	0	1	0	0	0	8,412
		Belleville	0	1	0	0	0	0	1	0	0	34,291
		Berkeley Township	2	1	0	0	0	0	2	1	0	42,388
		Berlin Township	1	0	0	0	0	0	0	0	1	5,381
		Bernards Township	1	0	0	0	0	1	0	0	0	27,020
		Bloomfield	1	0	0	0	0	1	0	0	0	45,171
		Bloomingdale	0	0	0	1	0	0	0	1	0	7,570
		Bound Brook	1	0	0	0	0	0	0	0	1	10,180
		Bradley Beach	0	0	1	0	0	0	1	0	0	4,763
		Branchburg Township	0	1	0	0	0	0	0	0	1	14,982
		Bridgewater Township	0	2	0	0	0	1	1	0	0	44,620
		Brigantine	1	1	0	0	0	0	1	1	0	12,829
		Buena	1	0	0	0	0	0	0	0	1	3,787
		Burlington Township	2	0	0	0	0	0	0	1	1	21,691
		Caldwell	2	0	0	0	0	0	0	0	2	7,340
		Camden	1	0	0	0	0	0	0	0	1	78,967
		Carteret	2	0	0	0	0	0	0	2	0	22,165
		Cedar Grove Township	3	1	0	1	0	0	2	0	3	12,791
		Chatham	0	0	1	0	0	0	1	0	0	8,353
		Chatham Township	1	0	0	0	0	0	1	0	0	10,233
		Cherry Hill Township	6	1	0	0	0	3	1	2	1	71,269
		Clifton	1	2	0	0	0	0	0	0	3	79,253
		Clinton Township	4	0	0	0	0	0	1	1	2	14,020
		Collingswood	0	3	0	0	0	0	3	0	0	13,899
		Cranbury Township	0	0	1	0	0	0	1	0	0	3,882
		Cranford Township	1	0	0	0	0	0	0	0	1	22,270
		Delanco Township	0	0	1	0	0	0	0	0	1	4,205
		Denville Township	1	0	0	0	0	1	0	0	0	16,597
		Deptford Township	2	2	1	0	0	2	0	0	3	30,082
		Dumont	0	1	0	0	0	1	0	0	0	17,288
		Dunellen	0	1	0	0	0	0	0	0	1	6,909
		Eastampton Township	1	0	0	0	0	0	0	0	1	6,667
		East Brunswick Township	5	6	0	1	0	0	5	2	5	47,438
		East Greenwich Township	1	0	0	0	0	0	0	1	0	6,758
		East Hanover Township	1	0	0	0	0	0	0	0	1	11,581
		East Orange	0	1	0	0	0	0	0	1	0	66,949
		East Windsor Township	0	0	0	1	0	0	0	1	0	26,807
		Edison Township	8	6	1	2	0	6	3	5	3	99,082
		Egg Harbor Township	1	1	0	0	0	1	1	0	0	38,621
		Elizabeth	0	0	1	2	0	0	1	1	1	125,621
		Englishtown	0	0	0	1	0	1	0	0	0	1,833
		Ewing Township	3	0	1	1	0	1	1	1	2	36,753
		Fair Lawn	2	6	0	0	0	1	1	2	4	31,108
		Fairview	0	0	0	1	0	0	1	0	0	13,568
		Franklin Lakes	2	2	0	1	0	0	3	1	1	11,290
		Franklin Township, Hunterdon County	2	1	0	0	0	0	1	0	2	3,138
		Franklin Township, Somerset County	1	0	0	0	0	1	0	0	0	60,006
		Freehold	4	1	0	0	0	1	2	0	2	11,344
		Freehold Township	5	2	1	0	0	0	3	3	2	33,803
		Galloway Township	2	0	0	1	0	1	2	0	0	36,045
		Glassboro	4	4	0	0	0	3	3	0	2	19,274
		Glen Rock	1	0	0	0	0	0	0	1	0	11,346
		Gloucester Township	6	2	1	0	0	2	2	3	2	65,396
		Hackensack	1	0	0	0	0	0	1	0	0	43,478
		Hackettstown	2	0	0	1	0	0	0	0	3	9,436
		Haddonfield	0	2	0	0	0	2	0	0	0	11,464
		Haddon Township	3	0	0	0	0	0	1	2	0	14,420
		Hamilton Township, Atlantic County	1	2	0	0	0	1	0	1	1	24,315
		Hamilton Township, Mercer County	4	4	1	0	0	2	0	3	4	90,158
		Harding Township	1	1	0	0	0	1	0	0	1	3,348
		Hardyston Township	1	0	0	0	0	0	0	0	1	8,246
		Harrison Township	1	3	1	0	0	1	2	0	2	11,797
		Hawthorne	0	0	1	0	0	1	0	0	0	18,086
		Hazlet Township	2	1	3	2	0	2	5	0	1	20,843
		High Bridge	2	0	0	0	0	1	0	0	1	3,746
		Highland Park	2	1	0	0	0	0	3	0	0	14,112
		Hightstown	0	1	0	1	0	1	0	1	0	5,277
		Hillsborough Township	2	10	0	1	0	1	4	4	4	37,941
		Hoboken	0	1	3	0	0	3	0	1	0	39,676
		Holmdel Township	0	0	0	1	0	0	1	0	0	16,759
		Hopatcong	3	0	0	0	0	0	3	0	0	15,814
		Hopewell Township	0	0	0	1	0	0	0	0	1	17,888
		Howell Township	12	5	0	3	2	3	6	8	5	50,324
		Jackson Township	4	3	0	1	0	2	1	4	1	52,073
		Jersey City	9	0	6	0	0	2	4	5	4	240,718
		Keansburg	22	3	5	5	0	8	11	9	7	10,526
		Kinnelon	0	1	0	0	0	0	0	1	0	9,638
		Lacey Township	5	0	0	0	1	5	0	0	1	26,184
		Lakehurst	1	1	0	0	0	0	0	0	2	2,662
		Lakewood Township	12	22	1	1	0	7	11	5	13	69,298
		Lambertville	1	0	0	0	0	0	0	0	1	3,791
		Lawrence Township	5	1	1	1	0	1	2	2	3	31,939
		Lebanon Township	0	1	0	0	0	1	0	0	0	6,264
		Little Egg Harbor Township	3	4	0	3	0	1	2	2	5	20,193
		Little Falls Township	6	7	4	0	0	3	7	2	5	11,777
		Little Ferry	0	0	0	1	0	1	0	0	0	10,668
		Little Silver	0	0	2	1	0	0	1	1	1	6,062
		Lodi	1	0	3	2	0	3	1	2	0	24,202
		Logan Township	1	0	0	0	0	0	0	1	0	6,150
		Long Beach Township	1	0	0	0	0	0	0	1	0	3,483
		Lumberton Township	1	0	0	0	0	0	1	0	0	12,276
		Madison	2	4	0	0	0	0	1	2	3	15,945
		Magnolia	1	0	0	0	0	1	0	0	0	4,360
		Mahwah Township	0	1	0	0	0	0	0	1	0	24,451
		Manalapan Township	3	3	1	1	0	3	1	2	2	37,004
		Manchester Township	2	4	0	0	0	0	0	1	5	41,628
		Maple Shade Township	1	0	0	1	0	1	1	0	0	19,454
		Margate City	0	1	0	0	0	1	0	0	0	8,563
		Marlboro Township	2	6	1	0	0	0	5	3	1	39,667
		Medford Lakes	1	0	0	0	0	0	0	1	0	4,143
		Medford Township	0	1	0	0	0	0	1	0	0	23,295
		Mendham	0	1	0	0	0	0	1	0	0	5,153
		Middle Township	3	5	0	0	0	5	2	1	0	16,306
		Middletown Township	2	0	0	0	0	1	1	0	0	67,279
		Milltown	1	0	0	0	0	0	1	0	0	7,007
		Millville	3	0	0	0	0	3	0	0	0	28,069
		Monroe Township, Gloucester County	6	1	0	1	0	2	2	4	0	31,793
		Monroe Township, Middlesex County	2	5	0	0	0	0	0	3	4	34,752
		Montclair	3	2	0	0	0	1	1	3	0	37,144
		Montvale	1	0	0	0	0	0	0	0	1	7,276
		Montville Township	0	1	0	0	0	0	0	1	0	21,347
		Moorestown Township	1	0	0	0	0	0	0	0	1	19,907
		Mount Arlington	1	0	0	0	0	0	0	0	1	5,683
		Mount Holly Township	1	0	0	0	0	0	0	1	0	10,555
		Mount Laurel Township	1	0	0	0	0	0	0	0	1	40,147
		Mount Olive Township	2	2	1	0	0	1	3	1	0	25,950
		National Park	1	0	0	0	0	1	0	0	0	3,201
		Neptune City	0	1	0	0	0	0	0	0	1	5,127
		Neptune Township	4	1	2	0	0	1	0	4	2	28,038
		Newark	1	0	0	0	0	1	0	0	0	280,158
		New Brunswick	1	2	5	0	0	2	5	0	1	49,950
		New Providence	1	0	0	0	0	0	0	0	1	11,862
		Newton	1	0	0	1	0	0	0	0	2	8,300
		North Brunswick Township	2	2	1	0	0	1	0	2	2	39,676
		North Plainfield	0	1	0	0	0	0	1	0	0	21,642
		North Wildwood	0	0	1	0	0	1	0	0	0	4,782
		Norwood	0	2	0	0	0	1	1	0	0	6,239
		Nutley Township	0	0	0	1	0	0	1	0	0	26,891
		Oakland	1	4	0	1	0	1	1	2	2	13,498
		Oaklyn	0	0	1	0	0	0	0	1	0	4,062
		Ocean Gate	1	1	0	0	0	0	1	0	1	2,121
		Ocean Township, Monmouth County	0	1	0	0	0	1	0	0	0	27,362
		Old Bridge Township	0	1	0	0	0	0	1	0	0	65,370
		Oradell	0	0	0	1	0	1	0	0	0	7,922
		Oxford Township	1	0	0	0	0	0	0	0	1	2,610
		Park Ridge	1	0	0	0	0	0	0	0	1	8,905
		Parsippany-Troy Hills Township	2	2	0	2	0	1	0	3	2	51,609
		Passaic	3	1	0	1	0	3	1	0	1	67,673
		Paulsboro	1	0	0	0	0	1	0	0	0	6,035
		Pennsauken Township	1	0	0	0	0	0	1	0	0	35,286
		Pennsville Township	0	0	0	1	0	0	0	1	0	13,274
		Phillipsburg	1	0	1	0	0	0	1	0	1	14,765
		Pine Hill	2	0	0	0	0	0	0	0	2	11,225
		Piscataway Township	9	2	0	0	0	2	9	0	0	52,425
		Plainfield	0	0	0	1	0	0	0	0	1	47,143
		Plainsboro Township	0	0	0	1	0	0	1	0	0	21,119
		Pohatcong Township	0	0	0	1	0	0	0	1	0	3,395
		Point Pleasant	2	0	0	0	0	0	0	2	0	19,794
		Point Pleasant Beach	3	0	0	1	0	1	1	1	1	5,374
		Princeton	0	0	1	0	0	0	0	1	0	13,623
		Prospect Park	0	0	1	0	0	0	1	0	0	5,695
		Raritan	0	1	0	1	0	0	1	1	0	6,399
		Raritan Township	2	0	0	0	0	0	0	1	1	22,619
		Readington Township	1	0	0	0	0	0	0	0	1	16,223
		Red Bank	1	0	0	0	0	0	1	0	0	11,798
		Ridgewood	0	1	0	0	0	0	0	1	0	24,530
		River Vale Township	0	1	0	0	0	0	1	0	0	9,708
		Rockaway Township	0	1	0	0	0	1	0	0	0	25,675
		Roselle	1	0	0	0	0	0	1	0	0	21,064
		Roxbury Township	1	0	0	0	0	0	0	1	0	23,698
		Runnemede	0	1	0	0	0	0	0	0	1	8,424
		Rutherford	0	0	0	1	0	0	1	0	0	17,792
		Salem	1	0	0	0	0	0	0	0	1	5,758
		Sayreville	2	0	1	0	0	2	1	0	0	42,372
		Sea Bright	1	0	0	0	0	0	0	1	0	1,791
		Somerville	0	2	0	0	0	0	1	0	1	12,494
		South Brunswick Township	5	3	2	1	0	0	3	4	4	40,390
		South Harrison Township	2	1	0	0	0	1	0	0	2	2,943
		South Orange	1	3	0	1	0	0	1	4	0	16,298
		South Plainfield	2	1	0	0	0	1	1	0	1	22,694
		South River	0	0	0	1	0	0	1	0	0	15,752
		Spotswood	2	2	0	0	0	3	0	0	1	8,143
		Springfield	0	2	0	0	0	1	0	1	0	14,652
		Stafford Township	1	0	0	0	0	1	0	0	0	25,705
		Stanhope	1	0	0	0	0	0	1	0	0	3,650
		Teaneck Township	1	6	0	0	0	2	2	2	1	39,435
		Tinton Falls	2	3	1	0	0	0	1	4	1	17,006
		Totowa	0	1	0	0	0	0	0	1	0	10,587
		Trenton	2	0	0	0	0	0	0	0	2	83,551
		Union Beach	0	1	0	0	0	1	0	0	0	6,602
		Union City	0	0	3	0	0	0	1	1	1	63,647
		Union Township	0	2	0	0	0	1	1	0	0	54,795
		Ventnor City	0	0	1	0	0	1	0	0	0	12,508
		Vernon Township	0	0	0	1	0	0	0	1	0	25,340
		Voorhees Township	3	2	0	0	0	0	1	1	3	29,261
		Wallington	0	1	1	0	0	0	2	0	0	11,379
		Wanaque	0	0	0	1	0	0	1	0	0	11,122
		Warren Township	1	2	0	0	0	3	0	0	0	15,746
		Washington	2	1	0	0	0	1	1	1	0	6,811
		Washington Township, Gloucester County	4	4	0	0	0	4	0	2	2	51,595
		Washington Township, Mercer County	0	2	0	1	0	1	1	1	0	11,853
		Washington Township, Morris County	0	1	0	0	0	0	1	0	0	18,608
		West Caldwell Township	1	0	0	0	1	0	1	0	1	10,749
		West Long Branch	1	7	2	0	1	3	2	3	3	8,275
		Winslow Township	10	0	0	1	0	4	1	2	4	38,441
		Woodbridge Township	0	0	0	1	0	0	0	0	1	98,769
		Woodbury	2	0	3	0	0	1	2	1	1	10,364
	State Police Agencies		2	0	0	0	0					
		State Police:										
		Sussex County	1	0	0	0	0	0	1	0	0	
		Warren County	1	0	0	0	0	1	0	0	0	
NEW MEXICO	Total		9	0	1	4	0					
	Cities		8	0	1	4	0					
